a0,r,rho,pressure_r,pressure_t,anisotropy
0.08,0.49337869905310766,0.003711597192195733,-0.0009958390577978235,-0.0009257757298643515,7.006332793347203e-05
0.08,0.5202358625641429,0.003767723689689457,-0.0009880203303453243,-0.0009103172996049872,7.770303074033707e-05
0.08,0.5449324774408978,0.0038217540316313166,-0.000980484445995226,-0.0008954360983790867,8.504834761613933e-05
0.08,0.574595980703588,0.0038896742437675145,-0.0009709984646120349,-0.0008767292487276617,9.426921588437322e-05
0.08,0.6058742224196524,0.0039648133262773656,-0.0009604875688188632,-0.000856034185510263,0.00010445338330860026
0.08,0.6346362578954489,0.004037046134399449,-0.000950366591882909,-0.0008361397357380619,0.00011422685614484712
0.08,0.669182803542923,0.004127708069139985,-0.0009376401905980562,-0.000811169921110258,0.00012647026948779823
0.08,0.7009502213056863,0.004214761383369402,-0.0009253958709999077,-0.0007871946204653681,0.00013820125053453963
0.08,0.7391065801895089,0.004323882298915039,-0.0009100135641505092,-0.0007571429224451839,0.00015287064170532532
0.08,0.7741934165214894,0.004428508837852719,-0.0008952288884943314,-0.0007283306321810617,0.0001668982563132696
0.08,0.8163367826955676,0.004559446313939021,-0.0008766762293765519,-0.0006922756909603544,0.00018440053841619751
0.08,0.8550898879363177,0.004684767306668049,-0.0008588667795192376,-0.0006577710277947187,0.00020109575172451888
0.08,0.9016368689491064,0.004841290671632494,-0.0008365500327782633,-0.0006146816341168906,0.00022186839866137275
0.08,0.9444393362787663,0.004990769568897217,-0.000815160902255283,-0.00057353921325264,0.00024162168900264294
0.08,0.9958500715402862,0.005177003698542213,-0.0007884059081023017,-0.0005222928420396885,0.0002661130660626133
0.08,1.0431250240408683,0.0053543682667801865,-0.0007628134967281209,-0.00047350227146539145,0.0002893112252627294
0.08,1.0999077335232321,0.0055746633984220355,-0.0007308719403492936,-0.00041292625863836527,0.0003179456817109283
0.08,1.1521225069548449,0.005783747582028955,-0.0007003941892115692,-0.00035546176687629625,0.0003449324223352729
0.08,1.2148385151923642,0.006042436555891031,-0.0006624622625328691,-0.00028440916383990167,0.0003780530986929674
0.08,1.2725092778331346,0.006286902662274214,-0.0006263826260198775,-0.00021731621048509095,0.00040906641553478657
0.08,1.3417785628867167,0.006587893481489168,-0.0005816393655758312,-0.00013479267033016595,0.0004468466952456653
0.08,1.4054754181057532,0.006870782656077948,-0.0005392521058124756,-5.732787532336948e-05,0.0004819242304891061
0.08,1.4819827403457506,0.007216919523577543,-0.0004869276035668359,3.7309508098483336e-05,0.0005242371116653192
0.08,1.5523353623505516,0.007539965983603296,-0.00043761474825603636,0.0001254650821176799,0.0005630798303737163
0.08,1.6368370336440763,0.007932079405639642,-0.0003771016889242855,0.00023221274069385096,0.0006093144296181364
0.08,1.714540892114486,0.008294715948741215,-0.0003204547503323674,0.00033064550532733365,0.000651100255659701
0.08,1.8078722523338298,0.008730279491944465,-0.0002514794150836071,0.0004484392103651214,0.0006999186254487285
0.08,1.8936954874760494,0.009128267490401775,-0.00018748045785587362,0.0005555837611768101,0.0007430642190326837
0.08,1.9967791622371711,0.009599599602287867,-0.00011034926341478861,0.0006817547862060735,0.0007921040496208621
0.08,2.1054742164795943,0.01008441288142354,-2.9292520664658513e-05,0.000810551927128442,0.0008398444477931005
0.08,2.2054251994838086,0.010515271483167263,4.4446220827316354e-05,0.0009239923333253042,0.0008795461124979879
0.08,2.3254779405275006,0.011008830258204353,0.00013128231037802757,0.0010524666744984544,0.0009211843641204269
0.08,2.435872931019939,0.01143503182078361,0.00020878417378640925,0.0011618088606942445,0.0009530246869078352
0.08,2.568470138248514,0.01190602876647737,0.0002979961535658433,0.0012803734440613916,0.0009823772904955484
